filepath,subject,mode,capture_label,predicted_label,final_label,reviewed
raw/user3/s20260611_161554/0031.jpg,user3,posed,surprise,,neutral,True
raw/user3/s20260611_161554/0032.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0033.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0034.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0035.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0036.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0037.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0038.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0039.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0040.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0041.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0042.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0043.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0044.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0045.jpg,user3,posed,surprise,,surprise,True
raw/user3/s20260611_161554/0046.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0047.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0048.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0049.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0050.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0051.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0052.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0053.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0054.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0055.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0056.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0057.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0058.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0059.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0060.jpg,user3,posed,sadness,,neutral,True
raw/user3/s20260611_161554/0061.jpg,user3,posed,anger,,neutral,True
raw/user3/s20260611_161554/0062.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0063.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0064.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0065.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0066.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0067.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0068.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0069.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0070.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0071.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0072.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0073.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0074.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0075.jpg,user3,posed,anger,,anger,True
raw/user3/s20260611_161554/0076.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0077.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0078.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0079.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0080.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0081.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0082.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0083.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0084.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0085.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0086.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0087.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0088.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0089.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0090.jpg,user3,posed,disgust,,neutral,True
raw/user3/s20260611_161554/0091.jpg,user3,posed,fear,,neutral,True
raw/user3/s20260611_161554/0092.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0093.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0094.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0095.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0096.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0097.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0098.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0099.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0100.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0101.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0102.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0103.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0104.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0105.jpg,user3,posed,fear,,fear,True
raw/user3/s20260611_161554/0106.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0107.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0108.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0109.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0110.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0111.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0112.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0113.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0114.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0115.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0116.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0117.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0118.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0119.jpg,user3,posed,contempt,,neutral,True
raw/user3/s20260611_161554/0120.jpg,user3,posed,contempt,,neutral,True
