filepath,subject,session,mode,capture_label,timestamp
raw\user4\s20260613_213103\0016.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:01
raw\user4\s20260613_213103\0017.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:02
raw\user4\s20260613_213103\0018.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:02
raw\user4\s20260613_213103\0019.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:05
raw\user4\s20260613_213103\0020.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:05
raw\user4\s20260613_213103\0021.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:06
raw\user4\s20260613_213103\0022.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:37
raw\user4\s20260613_213103\0023.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:37
raw\user4\s20260613_213103\0024.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:38
raw\user4\s20260613_213103\0025.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:40
raw\user4\s20260613_213103\0026.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:41
raw\user4\s20260613_213103\0027.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:41
raw\user4\s20260613_213103\0028.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:45
raw\user4\s20260613_213103\0029.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:45
raw\user4\s20260613_213103\0030.jpg,user4,s20260613_213103,posed,happiness,2026-06-13T21:34:45
raw\user4\s20260613_213103\0031.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:34:59
raw\user4\s20260613_213103\0032.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:34:59
raw\user4\s20260613_213103\0033.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:34:59
raw\user4\s20260613_213103\0034.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:04
raw\user4\s20260613_213103\0035.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:05
raw\user4\s20260613_213103\0036.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:05
raw\user4\s20260613_213103\0037.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:14
raw\user4\s20260613_213103\0038.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:15
raw\user4\s20260613_213103\0039.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:15
raw\user4\s20260613_213103\0040.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:21
raw\user4\s20260613_213103\0041.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:21
raw\user4\s20260613_213103\0042.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:21
raw\user4\s20260613_213103\0043.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:24
raw\user4\s20260613_213103\0044.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:24
raw\user4\s20260613_213103\0045.jpg,user4,s20260613_213103,posed,surprise,2026-06-13T21:35:24
raw\user4\s20260613_213103\0046.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:31
raw\user4\s20260613_213103\0047.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:31
raw\user4\s20260613_213103\0048.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:31
raw\user4\s20260613_213103\0049.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:36
raw\user4\s20260613_213103\0050.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:36
raw\user4\s20260613_213103\0051.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:36
raw\user4\s20260613_213103\0052.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:39
raw\user4\s20260613_213103\0053.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:39
raw\user4\s20260613_213103\0054.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:40
raw\user4\s20260613_213103\0055.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:41
raw\user4\s20260613_213103\0056.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:41
raw\user4\s20260613_213103\0057.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:41
raw\user4\s20260613_213103\0058.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:43
raw\user4\s20260613_213103\0059.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:43
raw\user4\s20260613_213103\0060.jpg,user4,s20260613_213103,posed,sadness,2026-06-13T21:39:43
raw\user4\s20260613_213103\0061.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:39:56
raw\user4\s20260613_213103\0062.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:39:56
raw\user4\s20260613_213103\0063.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:39:56
raw\user4\s20260613_213103\0064.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:08
raw\user4\s20260613_213103\0065.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:08
raw\user4\s20260613_213103\0066.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:09
raw\user4\s20260613_213103\0067.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:12
raw\user4\s20260613_213103\0068.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:12
raw\user4\s20260613_213103\0069.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:12
raw\user4\s20260613_213103\0070.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:15
raw\user4\s20260613_213103\0071.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:15
raw\user4\s20260613_213103\0072.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:15
raw\user4\s20260613_213103\0073.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:22
raw\user4\s20260613_213103\0074.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:23
raw\user4\s20260613_213103\0075.jpg,user4,s20260613_213103,posed,anger,2026-06-13T21:40:23
raw\user4\s20260613_213103\0076.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:32
raw\user4\s20260613_213103\0077.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:32
raw\user4\s20260613_213103\0078.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:32
raw\user4\s20260613_213103\0079.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:35
raw\user4\s20260613_213103\0080.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:35
raw\user4\s20260613_213103\0081.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:35
raw\user4\s20260613_213103\0082.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:36
raw\user4\s20260613_213103\0083.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:37
raw\user4\s20260613_213103\0084.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:37
raw\user4\s20260613_213103\0085.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:38
raw\user4\s20260613_213103\0086.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:38
raw\user4\s20260613_213103\0087.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:38
raw\user4\s20260613_213103\0088.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:41
raw\user4\s20260613_213103\0089.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:41
raw\user4\s20260613_213103\0090.jpg,user4,s20260613_213103,posed,disgust,2026-06-13T21:40:41
raw\user4\s20260613_213103\0091.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:49
raw\user4\s20260613_213103\0092.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:49
raw\user4\s20260613_213103\0093.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:49
raw\user4\s20260613_213103\0094.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:54
raw\user4\s20260613_213103\0095.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:54
raw\user4\s20260613_213103\0096.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:54
raw\user4\s20260613_213103\0097.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:57
raw\user4\s20260613_213103\0098.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:57
raw\user4\s20260613_213103\0099.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:40:57
raw\user4\s20260613_213103\0100.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:02
raw\user4\s20260613_213103\0101.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:02
raw\user4\s20260613_213103\0102.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:02
raw\user4\s20260613_213103\0103.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:07
raw\user4\s20260613_213103\0104.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:07
raw\user4\s20260613_213103\0105.jpg,user4,s20260613_213103,posed,fear,2026-06-13T21:41:07
raw\user4\s20260613_213103\0106.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:23
raw\user4\s20260613_213103\0107.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:23
raw\user4\s20260613_213103\0108.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:24
raw\user4\s20260613_213103\0109.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:25
raw\user4\s20260613_213103\0110.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:25
raw\user4\s20260613_213103\0111.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:26
raw\user4\s20260613_213103\0112.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:27
raw\user4\s20260613_213103\0113.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:27
raw\user4\s20260613_213103\0114.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:27
raw\user4\s20260613_213103\0115.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:30
raw\user4\s20260613_213103\0116.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:30
raw\user4\s20260613_213103\0117.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:30
raw\user4\s20260613_213103\0118.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:32
raw\user4\s20260613_213103\0119.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:32
raw\user4\s20260613_213103\0120.jpg,user4,s20260613_213103,posed,contempt,2026-06-13T21:41:32
raw\user4\s20260614_141359\0001.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:14:46
raw\user4\s20260614_141359\0002.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:14:46
raw\user4\s20260614_141359\0003.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:21
raw\user4\s20260614_141359\0004.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:26
raw\user4\s20260614_141359\0005.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:27
raw\user4\s20260614_141359\0006.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:27
raw\user4\s20260614_141359\0007.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:31
raw\user4\s20260614_141359\0008.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:31
raw\user4\s20260614_141359\0009.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:16:32
raw\user4\s20260614_141359\0010.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:16:53
raw\user4\s20260614_141359\0011.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:09
raw\user4\s20260614_141359\0012.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:10
raw\user4\s20260614_141359\0013.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:10
raw\user4\s20260614_141359\0014.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:17
raw\user4\s20260614_141359\0015.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:22
raw\user4\s20260614_141359\0016.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:22
raw\user4\s20260614_141359\0017.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:23
raw\user4\s20260614_141359\0018.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:28
raw\user4\s20260614_141359\0019.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:29
raw\user4\s20260614_141359\0020.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:17:29
raw\user4\s20260614_141359\0021.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:41
raw\user4\s20260614_141359\0022.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:42
raw\user4\s20260614_141359\0023.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:42
raw\user4\s20260614_141359\0024.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:45
raw\user4\s20260614_141359\0025.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:45
raw\user4\s20260614_141359\0026.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:45
raw\user4\s20260614_141359\0027.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:48
raw\user4\s20260614_141359\0028.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:49
raw\user4\s20260614_141359\0029.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:17:49
raw\user4\s20260614_141359\0030.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:23
raw\user4\s20260614_141359\0031.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:24
raw\user4\s20260614_141359\0032.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:24
raw\user4\s20260614_141359\0033.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:27
raw\user4\s20260614_141359\0034.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:27
raw\user4\s20260614_141359\0035.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:28
raw\user4\s20260614_141359\0036.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:38
raw\user4\s20260614_141359\0037.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:38
raw\user4\s20260614_141359\0038.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:18:39
raw\user4\s20260614_141359\0039.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:18:59
raw\user4\s20260614_141359\0040.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:18:59
raw\user4\s20260614_141359\0041.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:00
raw\user4\s20260614_141359\0042.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:08
raw\user4\s20260614_141359\0043.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:09
raw\user4\s20260614_141359\0044.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:09
raw\user4\s20260614_141359\0045.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:11
raw\user4\s20260614_141359\0046.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:12
raw\user4\s20260614_141359\0047.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:19:12
raw\user4\s20260614_141359\0048.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:17
raw\user4\s20260614_141359\0049.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:18
raw\user4\s20260614_141359\0050.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:18
raw\user4\s20260614_141359\0051.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:20
raw\user4\s20260614_141359\0052.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:21
raw\user4\s20260614_141359\0053.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:20:21
raw\user4\s20260614_141359\0060.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:21:03
raw\user4\s20260614_141359\0061.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:21:04
raw\user4\s20260614_141359\0062.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:21:04
raw\user4\s20260614_141359\0066.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:09
raw\user4\s20260614_141359\0067.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:09
raw\user4\s20260614_141359\0068.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:09
raw\user4\s20260614_141359\0069.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:15
raw\user4\s20260614_141359\0070.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:16
raw\user4\s20260614_141359\0071.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:16
raw\user4\s20260614_141359\0072.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:21
raw\user4\s20260614_141359\0073.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:21
raw\user4\s20260614_141359\0074.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:23:21
raw\user4\s20260614_141359\0075.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:09
raw\user4\s20260614_141359\0076.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:09
raw\user4\s20260614_141359\0077.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:09
raw\user4\s20260614_141359\0078.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:11
raw\user4\s20260614_141359\0079.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:11
raw\user4\s20260614_141359\0080.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:11
raw\user4\s20260614_141359\0081.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:21
raw\user4\s20260614_141359\0082.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:21
raw\user4\s20260614_141359\0083.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:24:21
raw\user4\s20260614_141359\0084.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:42
raw\user4\s20260614_141359\0085.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:42
raw\user4\s20260614_141359\0086.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:42
raw\user4\s20260614_141359\0087.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:49
raw\user4\s20260614_141359\0088.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:49
raw\user4\s20260614_141359\0089.jpg,user4,s20260614_141359,posed,neutral,2026-06-14T14:27:50
raw\user4\s20260614_141359\0090.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:13
raw\user4\s20260614_141359\0091.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:14
raw\user4\s20260614_141359\0092.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:14
raw\user4\s20260614_141359\0093.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:26
raw\user4\s20260614_141359\0094.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:26
raw\user4\s20260614_141359\0095.jpg,user4,s20260614_141359,posed,happiness,2026-06-14T14:28:26
raw\user4\s20260614_141359\0096.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:05
raw\user4\s20260614_141359\0097.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:05
raw\user4\s20260614_141359\0098.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:05
raw\user4\s20260614_141359\0099.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:19
raw\user4\s20260614_141359\0100.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:19
raw\user4\s20260614_141359\0101.jpg,user4,s20260614_141359,posed,surprise,2026-06-14T14:29:19
raw\user4\s20260614_141359\0102.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:33
raw\user4\s20260614_141359\0103.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:33
raw\user4\s20260614_141359\0104.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:34
raw\user4\s20260614_141359\0105.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:39
raw\user4\s20260614_141359\0106.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:39
raw\user4\s20260614_141359\0107.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:39
raw\user4\s20260614_141359\0108.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:45
raw\user4\s20260614_141359\0109.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:45
raw\user4\s20260614_141359\0110.jpg,user4,s20260614_141359,posed,sadness,2026-06-14T14:29:45
raw\user4\s20260614_141359\0111.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:09
raw\user4\s20260614_141359\0112.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:09
raw\user4\s20260614_141359\0113.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:09
raw\user4\s20260614_141359\0114.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:12
raw\user4\s20260614_141359\0115.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:13
raw\user4\s20260614_141359\0116.jpg,user4,s20260614_141359,posed,anger,2026-06-14T14:30:13
raw\user4\s20260614_141359\0117.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:34
raw\user4\s20260614_141359\0118.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:34
raw\user4\s20260614_141359\0119.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:34
raw\user4\s20260614_141359\0120.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:36
raw\user4\s20260614_141359\0121.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:37
raw\user4\s20260614_141359\0122.jpg,user4,s20260614_141359,posed,disgust,2026-06-14T14:30:37
raw\user4\s20260614_141359\0123.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:15
raw\user4\s20260614_141359\0124.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:15
raw\user4\s20260614_141359\0125.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:16
raw\user4\s20260614_141359\0126.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:38
raw\user4\s20260614_141359\0127.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:38
raw\user4\s20260614_141359\0128.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:31:38
raw\user4\s20260614_141359\0129.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:32:27
raw\user4\s20260614_141359\0130.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:32:28
raw\user4\s20260614_141359\0131.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:32:30
raw\user4\s20260614_141359\0132.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:32:58
raw\user4\s20260614_141359\0133.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:32:59
raw\user4\s20260614_141359\0134.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:33:00
raw\user4\s20260614_141359\0135.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:33:00
raw\user4\s20260614_141359\0136.jpg,user4,s20260614_141359,posed,contempt,2026-06-14T14:33:01
raw\user4\s20260614_141359\0137.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:00
raw\user4\s20260614_141359\0138.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:00
raw\user4\s20260614_141359\0139.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:01
raw\user4\s20260614_141359\0140.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:06
raw\user4\s20260614_141359\0141.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:07
raw\user4\s20260614_141359\0142.jpg,user4,s20260614_141359,posed,fear,2026-06-14T14:34:07
