filepath,subject,mode,capture_label,predicted_label,final_label,reviewed
raw/user1/s20260614_204755/0042.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0043.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0044.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0045.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0046.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0047.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0048.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0049.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0050.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0051.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0052.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0053.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0054.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0055.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0056.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0057.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0058.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0059.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0060.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0061.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0062.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0063.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0064.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0065.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0066.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0067.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0068.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0069.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0070.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0071.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0072.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0073.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0074.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0075.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0076.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0077.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0078.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0079.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0080.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0081.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0082.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0083.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0084.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0085.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0086.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0087.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0088.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0089.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0090.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0091.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0092.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0093.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0094.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0095.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0096.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0097.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0098.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0099.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0100.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0101.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0102.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0103.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0104.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0105.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0106.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0107.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0108.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0109.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0110.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0111.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0112.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0113.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0114.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0115.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0116.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0117.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0118.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0119.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0120.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0121.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0122.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0123.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0124.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0125.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0126.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0127.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0128.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0129.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0130.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0131.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0132.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0133.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0134.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0135.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0136.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0137.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0138.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0139.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0140.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0141.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0142.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0143.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0144.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0145.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0146.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0147.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0148.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0149.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0150.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0151.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0152.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0153.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0157.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0158.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0159.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0160.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0161.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0162.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0163.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0164.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0165.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0166.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0167.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0168.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0169.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0170.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0171.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0172.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0173.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0174.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0175.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0176.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0177.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0178.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0179.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0180.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0181.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0182.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0183.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0184.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0185.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0186.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0187.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0188.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0189.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0190.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0191.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0192.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0193.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0194.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0195.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0196.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0197.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0198.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0199.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0200.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0201.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0202.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0203.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0204.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0205.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0206.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0207.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0208.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0209.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0210.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0211.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0212.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0213.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0214.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0215.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0216.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0217.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0218.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0219.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0220.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0221.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0222.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0223.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0224.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0225.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0226.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0227.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0228.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0229.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0230.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0231.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0232.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0233.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0234.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0235.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0236.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0237.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0238.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0239.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0240.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0241.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0242.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0243.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0244.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0245.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0246.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0247.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0248.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0249.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0250.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0251.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0252.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0253.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0254.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0255.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0256.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0257.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0258.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0259.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0260.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0261.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0262.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0263.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0264.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0265.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0266.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0267.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0268.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0269.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0270.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0271.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0272.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0273.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0274.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0275.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0276.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0277.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0278.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0279.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0280.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0281.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0282.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0283.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0284.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0285.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0286.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0287.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0288.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0289.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0290.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0291.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0292.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0293.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0294.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0295.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0296.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0297.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0298.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0299.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0300.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0301.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0302.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0303.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0304.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0305.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0306.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0307.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0308.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0309.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0310.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0311.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0312.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0313.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0314.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0315.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0316.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0317.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0318.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0319.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0320.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0321.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0322.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0323.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0324.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0325.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0326.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0327.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0328.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0329.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0330.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0331.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0332.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0333.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0334.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0335.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0336.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0337.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0338.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0339.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0340.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0341.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0342.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0343.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0344.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0345.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0346.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0347.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0348.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0349.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0350.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0351.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0352.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0353.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0354.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0355.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0356.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0357.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0358.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0359.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0360.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0361.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0362.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0363.jpg,user1,posed,sadness,,sadness,True
raw/user1/s20260614_204755/0364.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0365.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0366.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0367.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0368.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0369.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0370.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0371.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0372.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0373.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0374.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0375.jpg,user1,posed,anger,,anger,True
