filepath,subject,session,mode,capture_label,timestamp
raw\user1\s20260614_204755\0016.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:25
raw\user1\s20260614_204755\0017.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:26
raw\user1\s20260614_204755\0018.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:26
raw\user1\s20260614_204755\0019.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:29
raw\user1\s20260614_204755\0020.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:30
raw\user1\s20260614_204755\0021.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:30
raw\user1\s20260614_204755\0025.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:53
raw\user1\s20260614_204755\0026.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:53
raw\user1\s20260614_204755\0027.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:53
raw\user1\s20260614_204755\0028.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:57
raw\user1\s20260614_204755\0029.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:57
raw\user1\s20260614_204755\0030.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:48:57
raw\user1\s20260614_204755\0031.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:02
raw\user1\s20260614_204755\0032.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:02
raw\user1\s20260614_204755\0033.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:02
raw\user1\s20260614_204755\0034.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:06
raw\user1\s20260614_204755\0035.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:06
raw\user1\s20260614_204755\0036.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:49:07
raw\user1\s20260614_204755\0037.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:12
raw\user1\s20260614_204755\0038.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:12
raw\user1\s20260614_204755\0039.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:13
raw\user1\s20260614_204755\0040.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:17
raw\user1\s20260614_204755\0041.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:17
raw\user1\s20260614_204755\0042.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:17
raw\user1\s20260614_204755\0043.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:22
raw\user1\s20260614_204755\0044.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:22
raw\user1\s20260614_204755\0045.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:22
raw\user1\s20260614_204755\0046.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:27
raw\user1\s20260614_204755\0047.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:27
raw\user1\s20260614_204755\0048.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:27
raw\user1\s20260614_204755\0049.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:29
raw\user1\s20260614_204755\0050.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:30
raw\user1\s20260614_204755\0051.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:49:30
raw\user1\s20260614_204755\0052.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:33
raw\user1\s20260614_204755\0053.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:33
raw\user1\s20260614_204755\0054.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:33
raw\user1\s20260614_204755\0055.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:37
raw\user1\s20260614_204755\0056.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:38
raw\user1\s20260614_204755\0057.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:38
raw\user1\s20260614_204755\0058.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:43
raw\user1\s20260614_204755\0059.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:43
raw\user1\s20260614_204755\0060.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:44
raw\user1\s20260614_204755\0061.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:47
raw\user1\s20260614_204755\0062.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:47
raw\user1\s20260614_204755\0063.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:49:48
raw\user1\s20260614_204755\0064.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:50:02
raw\user1\s20260614_204755\0065.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:50:03
raw\user1\s20260614_204755\0066.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:50:03
raw\user1\s20260614_204755\0067.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:05
raw\user1\s20260614_204755\0068.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:05
raw\user1\s20260614_204755\0069.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:06
raw\user1\s20260614_204755\0070.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:12
raw\user1\s20260614_204755\0071.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:13
raw\user1\s20260614_204755\0072.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:13
raw\user1\s20260614_204755\0073.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:15
raw\user1\s20260614_204755\0074.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:15
raw\user1\s20260614_204755\0075.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:16
raw\user1\s20260614_204755\0076.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:20
raw\user1\s20260614_204755\0077.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:20
raw\user1\s20260614_204755\0078.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:20
raw\user1\s20260614_204755\0079.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:23
raw\user1\s20260614_204755\0080.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:23
raw\user1\s20260614_204755\0081.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:50:23
raw\user1\s20260614_204755\0082.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:26
raw\user1\s20260614_204755\0083.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:27
raw\user1\s20260614_204755\0084.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:27
raw\user1\s20260614_204755\0085.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:31
raw\user1\s20260614_204755\0086.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:32
raw\user1\s20260614_204755\0087.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:32
raw\user1\s20260614_204755\0088.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:34
raw\user1\s20260614_204755\0089.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:34
raw\user1\s20260614_204755\0090.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:34
raw\user1\s20260614_204755\0091.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:38
raw\user1\s20260614_204755\0092.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:38
raw\user1\s20260614_204755\0093.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:38
raw\user1\s20260614_204755\0094.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:43
raw\user1\s20260614_204755\0095.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:43
raw\user1\s20260614_204755\0096.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:50:44
raw\user1\s20260614_204755\0097.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:45
raw\user1\s20260614_204755\0098.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:45
raw\user1\s20260614_204755\0099.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:46
raw\user1\s20260614_204755\0100.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:49
raw\user1\s20260614_204755\0101.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:49
raw\user1\s20260614_204755\0102.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:49
raw\user1\s20260614_204755\0103.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:52
raw\user1\s20260614_204755\0104.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:52
raw\user1\s20260614_204755\0105.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:52
raw\user1\s20260614_204755\0106.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:56
raw\user1\s20260614_204755\0107.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:56
raw\user1\s20260614_204755\0108.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:56
raw\user1\s20260614_204755\0109.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:59
raw\user1\s20260614_204755\0110.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:59
raw\user1\s20260614_204755\0111.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:50:59
raw\user1\s20260614_204755\0112.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:01
raw\user1\s20260614_204755\0113.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:01
raw\user1\s20260614_204755\0114.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:01
raw\user1\s20260614_204755\0115.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:04
raw\user1\s20260614_204755\0116.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:04
raw\user1\s20260614_204755\0117.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:05
raw\user1\s20260614_204755\0118.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:07
raw\user1\s20260614_204755\0119.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:07
raw\user1\s20260614_204755\0120.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:08
raw\user1\s20260614_204755\0121.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:10
raw\user1\s20260614_204755\0122.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:11
raw\user1\s20260614_204755\0123.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:11
raw\user1\s20260614_204755\0124.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:14
raw\user1\s20260614_204755\0125.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:14
raw\user1\s20260614_204755\0126.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:14
raw\user1\s20260614_204755\0127.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:21
raw\user1\s20260614_204755\0128.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:21
raw\user1\s20260614_204755\0129.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:51:22
raw\user1\s20260614_204755\0130.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:16
raw\user1\s20260614_204755\0131.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:16
raw\user1\s20260614_204755\0132.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:17
raw\user1\s20260614_204755\0133.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:19
raw\user1\s20260614_204755\0134.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:19
raw\user1\s20260614_204755\0135.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:20
raw\user1\s20260614_204755\0136.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:20
raw\user1\s20260614_204755\0137.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:21
raw\user1\s20260614_204755\0138.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:21
raw\user1\s20260614_204755\0139.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:27
raw\user1\s20260614_204755\0140.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:28
raw\user1\s20260614_204755\0141.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:28
raw\user1\s20260614_204755\0142.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:32
raw\user1\s20260614_204755\0143.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:32
raw\user1\s20260614_204755\0144.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:33
raw\user1\s20260614_204755\0145.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:34
raw\user1\s20260614_204755\0146.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:34
raw\user1\s20260614_204755\0147.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:35
raw\user1\s20260614_204755\0148.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:52:36
raw\user1\s20260614_204755\0149.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:52:36
raw\user1\s20260614_204755\0150.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:52:37
raw\user1\s20260614_204755\0151.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:39
raw\user1\s20260614_204755\0152.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:39
raw\user1\s20260614_204755\0153.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:52:40
raw\user1\s20260614_204755\0157.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:00
raw\user1\s20260614_204755\0158.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:01
raw\user1\s20260614_204755\0159.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:01
raw\user1\s20260614_204755\0160.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:06
raw\user1\s20260614_204755\0161.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:06
raw\user1\s20260614_204755\0162.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:07
raw\user1\s20260614_204755\0163.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:09
raw\user1\s20260614_204755\0164.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:10
raw\user1\s20260614_204755\0165.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:10
raw\user1\s20260614_204755\0166.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:17
raw\user1\s20260614_204755\0167.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:17
raw\user1\s20260614_204755\0168.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:18
raw\user1\s20260614_204755\0169.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:20
raw\user1\s20260614_204755\0170.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:20
raw\user1\s20260614_204755\0171.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:53:21
raw\user1\s20260614_204755\0172.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:22
raw\user1\s20260614_204755\0173.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:23
raw\user1\s20260614_204755\0174.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:23
raw\user1\s20260614_204755\0175.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:28
raw\user1\s20260614_204755\0176.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:29
raw\user1\s20260614_204755\0177.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:29
raw\user1\s20260614_204755\0178.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:32
raw\user1\s20260614_204755\0179.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:33
raw\user1\s20260614_204755\0180.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:33
raw\user1\s20260614_204755\0181.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:36
raw\user1\s20260614_204755\0182.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:37
raw\user1\s20260614_204755\0183.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:37
raw\user1\s20260614_204755\0184.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:50
raw\user1\s20260614_204755\0185.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:50
raw\user1\s20260614_204755\0186.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:51
raw\user1\s20260614_204755\0187.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:54
raw\user1\s20260614_204755\0188.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:54
raw\user1\s20260614_204755\0189.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:55
raw\user1\s20260614_204755\0190.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:53:59
raw\user1\s20260614_204755\0191.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:54:00
raw\user1\s20260614_204755\0192.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T20:54:00
raw\user1\s20260614_204755\0193.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:02
raw\user1\s20260614_204755\0194.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:02
raw\user1\s20260614_204755\0195.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:02
raw\user1\s20260614_204755\0196.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:06
raw\user1\s20260614_204755\0197.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:06
raw\user1\s20260614_204755\0198.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:06
raw\user1\s20260614_204755\0199.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:15
raw\user1\s20260614_204755\0200.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:15
raw\user1\s20260614_204755\0201.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:15
raw\user1\s20260614_204755\0202.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:17
raw\user1\s20260614_204755\0203.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:18
raw\user1\s20260614_204755\0204.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:18
raw\user1\s20260614_204755\0205.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:24
raw\user1\s20260614_204755\0206.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:25
raw\user1\s20260614_204755\0207.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:25
raw\user1\s20260614_204755\0208.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:34
raw\user1\s20260614_204755\0209.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:35
raw\user1\s20260614_204755\0210.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:35
raw\user1\s20260614_204755\0211.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:40
raw\user1\s20260614_204755\0212.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:40
raw\user1\s20260614_204755\0213.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T20:54:40
raw\user1\s20260614_204755\0214.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:43
raw\user1\s20260614_204755\0215.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:43
raw\user1\s20260614_204755\0216.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:43
raw\user1\s20260614_204755\0217.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:47
raw\user1\s20260614_204755\0218.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:47
raw\user1\s20260614_204755\0219.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:47
raw\user1\s20260614_204755\0220.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:50
raw\user1\s20260614_204755\0221.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:51
raw\user1\s20260614_204755\0222.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:51
raw\user1\s20260614_204755\0223.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:56
raw\user1\s20260614_204755\0224.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:56
raw\user1\s20260614_204755\0225.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:56
raw\user1\s20260614_204755\0226.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:54:59
raw\user1\s20260614_204755\0227.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:00
raw\user1\s20260614_204755\0228.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:00
raw\user1\s20260614_204755\0229.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:05
raw\user1\s20260614_204755\0230.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:05
raw\user1\s20260614_204755\0231.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:05
raw\user1\s20260614_204755\0232.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:08
raw\user1\s20260614_204755\0233.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:08
raw\user1\s20260614_204755\0234.jpg,user1,s20260614_204755,posed,anger,2026-06-14T20:55:09
raw\user1\s20260614_204755\0235.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:11
raw\user1\s20260614_204755\0236.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:12
raw\user1\s20260614_204755\0237.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:12
raw\user1\s20260614_204755\0238.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:15
raw\user1\s20260614_204755\0239.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:15
raw\user1\s20260614_204755\0240.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:16
raw\user1\s20260614_204755\0241.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:19
raw\user1\s20260614_204755\0242.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:20
raw\user1\s20260614_204755\0243.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:20
raw\user1\s20260614_204755\0244.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:22
raw\user1\s20260614_204755\0245.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:22
raw\user1\s20260614_204755\0246.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:22
raw\user1\s20260614_204755\0247.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:27
raw\user1\s20260614_204755\0248.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:28
raw\user1\s20260614_204755\0249.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:29
raw\user1\s20260614_204755\0250.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:29
raw\user1\s20260614_204755\0251.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:32
raw\user1\s20260614_204755\0252.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:32
raw\user1\s20260614_204755\0253.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:32
raw\user1\s20260614_204755\0254.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:37
raw\user1\s20260614_204755\0255.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:37
raw\user1\s20260614_204755\0256.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T20:55:38
raw\user1\s20260614_204755\0257.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:45
raw\user1\s20260614_204755\0258.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:50
raw\user1\s20260614_204755\0259.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:51
raw\user1\s20260614_204755\0260.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:51
raw\user1\s20260614_204755\0261.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:55
raw\user1\s20260614_204755\0262.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:55
raw\user1\s20260614_204755\0263.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:55
raw\user1\s20260614_204755\0264.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:57
raw\user1\s20260614_204755\0265.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:57
raw\user1\s20260614_204755\0266.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:55:57
raw\user1\s20260614_204755\0267.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:02
raw\user1\s20260614_204755\0268.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:03
raw\user1\s20260614_204755\0269.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:03
